Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,nn
Cranioleuca henricae,Bolivian Spinetail,bolspi1,132776,FALSE,Boliviastifthale
Cranioleuca erythrops,Red-faced Spinetail,refspi1,213378901,FALSE,Raudhettestifthale
Cranioleuca baroni,Baron's Spinetail,,,FALSE,
Cranioleuca antisiensis,Line-cheeked Spinetail,licspi5,203930041,FALSE,
Cranioleuca curtata,Ash-browed Spinetail,asbspi1,624344102,FALSE,Oskebrynstifthale
Cranioleuca demissa,Tepui Spinetail,tepspi1,389400091,FALSE,Tepuistifthale
Cranioleuca semicinerea,Grey-headed Spinetail,gyhspi1,278193741,FALSE,Gråhovudstifthale
Cranioleuca hellmayri,Streak-capped Spinetail,stcspi1,167291,FALSE,Stripehovudstifthale
Cranioleuca subcristata,Crested Spinetail,crespi1,386893331,FALSE,Raggkronestifthale
Pseudasthenes humicola,Dusky-tailed Canastero,dutcan1,615710552,FALSE,Raudknokekorgfugl
Pseudasthenes patagonica,Patagonian Canastero,patcan2,46444,FALSE,Patagoniakorgfugl
Pseudasthenes steinbachi,Steinbach's Canastero,stecan1,86541,FALSE,Rustvengkorgfugl
Pseudasthenes cactorum,Cactus Canastero,caccan1,26404121,FALSE,Kaktuskorgfugl
Spartonoica maluroides,Bay-capped Wren-spinetail,bcwspi1,386664381,FALSE,Sumpkrypar
Pseudoseisura unirufa,Grey-crested Cachalote,rufcac2,87257,FALSE,Gråtopptornskrikje
Pseudoseisura cristata,Caatinga Cachalote,caacac1,509612001,FALSE,
Pseudoseisura lophotes,Brown Cachalote,brncac1,52543,FALSE,Bruntornskrikje
Pseudoseisura gutturalis,White-throated Cachalote,whtcac2,625092831,FALSE,Kvithaketornskrikje
Mazaria propinqua,White-bellied Spinetail,whbspi1,203699661,FALSE,Elvestifthale
Schoeniophylax phryganophilus,Chotoy Spinetail,chospi2,132822,FALSE,Stråstjert
Certhiaxis cinnamomeus,Yellow-chinned Spinetail,yecspi2,66188,FALSE,Gulhakestifthale
Certhiaxis mustelinus,Red-and-white Spinetail,rawspi2,127579,FALSE,Kvitbryststifthale
Synallaxis scutata,Ochre-cheeked Spinetail,occspi1,393341541,FALSE,Okerkinnstifthale
Synallaxis cinerascens,Grey-bellied Spinetail,gybspi1,423707011,FALSE,Gråstifthale
Synallaxis gujanensis,Plain-crowned Spinetail,plcspi1,203962661,FALSE,
Synallaxis maranonica,Maranon Spinetail,marspi3,130451,FALSE,Marañonstifthale
Synallaxis simoni,Araguaia Spinetail,whlspi3,220187,FALSE,
Synallaxis albilora,White-lored Spinetail,whlspi1,203698151,FALSE,
Synallaxis kollari,Hoary-throated Spinetail,hotspi1,299934631,FALSE,Smusstrupestifthale
Synallaxis candei,White-whiskered Spinetail,whwspi1,385687901,FALSE,Skjeggstifthale
Synallaxis erythrothorax,Rufous-breasted Spinetail,rubspi2,178619701,FALSE,Rustbryststifthale
Synallaxis tithys,Blackish-headed Spinetail,blhspi1,203929891,FALSE,Sothovudstifthale
Synallaxis unirufa,Rufous Spinetail,rufspi1,66136,FALSE,
Synallaxis castanea,Black-throated Spinetail,bltspi1,385693691,FALSE,Sva?rtstrupestifthale
Synallaxis fuscorufa,Rusty-headed Spinetail,ruhspi1,203990671,FALSE,Santamartastifthale
Synallaxis cinnamomea,Stripe-breasted Spinetail,stbspi1,309084461,FALSE,Stripebryststifthale
Synallaxis rutilans,Ruddy Spinetail,rudspi1,203985131,FALSE,Rutilstifthale
Synallaxis cherriei,Chestnut-throated Spinetail,chtspi1,203696471,FALSE,Ruststrupestifthale
Synallaxis hypochondriaca,Great Spinetail,grespi2,204012131,FALSE,Storstifthale
Synallaxis zimmeri,Russet-bellied Spinetail,rubspi3,512237581,FALSE,Rustbukstifthale
Synallaxis stictothorax,Necklaced Spinetail,necspi1,640160764,FALSE,
Synallaxis chinchipensis,Chinchipe Spinetail,necspi3,308365,FALSE,
Synallaxis brachyura,Slaty Spinetail,slaspi1,203697921,FALSE,
Synallaxis subpudica,Silvery-throated Spinetail,sitspi1,203953061,FALSE,Boyacástifthale
Synallaxis hellmayri,Red-shouldered Spinetail,resspi2,103088,FALSE,Raudvengstifthale
Synallaxis ruficapilla,Rufous-capped Spinetail,rucspi1,512496441,FALSE,
Synallaxis cinerea,Bahia Spinetail,bahspi1,488988051,FALSE,Bahiastifthale
Synallaxis infuscata,Pinto's Spinetail,pinspi1,127969,FALSE,Alagoasstifthale
Synallaxis moesta,Dusky Spinetail,dusspi1,217113481,FALSE,Sørgjestifthale
Synallaxis cabanisi,Cabanis's Spinetail,cabspi1,17120,FALSE,
Synallaxis macconnelli,McConnell's Spinetail,mccspi1,385788491,FALSE,Flekkstrupestifthale
Synallaxis hypospodia,Cinereous-breasted Spinetail,cibspi1,348655901,FALSE,Gråbryststifthale
Synallaxis spixi,Spix's Spinetail,spispi1,361512381,FALSE,Kjerrstifthale
Synallaxis albigularis,Dark-breasted Spinetail,dabspi1,288203251,FALSE,Mørkbryststifthale
Synallaxis beverlyae,Orinoco Spinetail,riospi1,139283,FALSE,Orinocostifthale
Synallaxis albescens,Pale-breasted Spinetail,pabspi1,437281221,FALSE,
Synallaxis frontalis,Sooty-fronted Spinetail,sofspi1,217064,FALSE,
Synallaxis azarae,Azara's Spinetail,azaspi1,171490,FALSE,Fjellstifthale
Synallaxis courseni,Apurimac Spinetail,apuspi1,496417701,FALSE,Apurimacstifthale
Neopelma aurifrons,Wied's Tyrant-manakin,witman1,203984321,FALSE,
Neopelma chrysolophum,Serra do Mar Tyrant-manakin,sdmman1,71589,FALSE,Gullkronetyrakin
Neopelma sulphureiventer,Sulphur-bellied Tyrant-manakin,sbtman1,132771,FALSE,Svovelbuktyrakin
Tyranneutes stolzmanni,Dwarf Tyrant-manakin,dwtman1,115137,FALSE,Dvergtyrakin
Tyranneutes virescens,Tiny Tyrant-manakin,titman1,372124911,FALSE,Pygmétyrakin
Xenopipo uniformis,Olive Manakin,oliman2,369489231,FALSE,Olivenmanakin
Xenopipo atronitens,Black Manakin,blaman1,47805571,FALSE,Svartmanakin
Heterocercus aurantiivertex,Orange-crested Manakin,orcman3,651394499,FALSE,Oransjeissemanakin
Heterocercus flavivertex,Yellow-crested Manakin,yecman2,318220521,FALSE,
Heterocercus linteatus,Flame-crested Manakin,flcman2,203888761,FALSE,Flammeissemanakin
Manacus candei,White-collared Manakin,whcman1,467900581,FALSE,
Manacus aurantiacus,Orange-colared Manakin,orcman1,57397,FALSE,
Manacus vitellinus,Golden-collared Manakin,gocman1,536494421,FALSE,
Manacus manacus,White-bearded Manakin,whbman1,82475,FALSE,
Pipra filicauda,Wire-tailed Manakin,witman2,612408186,FALSE,Trådhalemanakin
Pipra aureola,Crimson-hooded Manakin,crhman1,389455271,FALSE,Flammemanakin
Pipra fasciicauda,Band-tailed Manakin,batman1,203895051,FALSE,Halebandmanakin
Machaeropterus deliciosus,Club-winged Manakin,clwman1,46118771,FALSE,Bølgjevengmanakin
Machaeropterus striolatus,Western Stripped Manakin,strman5,386942951,FALSE,
Machaeropterus regulus,Eastern Stripped Manakin,strman2,303368261,FALSE,
Machaeropterus pyrocephalus,Fiery-capped Manakin,ficman1,126790,FALSE,Eldkronemanakin
Pseudopipra pipra,White-crowned Manakin,whcman2,527801471,FALSE,Kvitkronemanakin
Ceratopipra cornuta,Scarlet-horned Manakin,schman1,386198671,FALSE,Raudduskmanakin
Ceratopipra mentalis,Red-capped Manakin,recman1,57360,FALSE,Raudhettemanakin
Ceratopipra erythrocephala,Golden-headed Manakin,gohman1,207229001,TRUE,Gullhovudmanakin
Ceratopipra rubrocapilla,Red-headed Manakin,rehman1,110014,FALSE,Raudhovudmanakin
Ceratopipra chloromeros,Round-tailed Manakin,rotman1,75703,FALSE,Rundhalemanakin
Chloropipo holochlora,Green Manakin,greman2,217004901,FALSE,
Chloropipo flavicapilla,Yellow-headed Manakin,yehman2,414703921,FALSE,Gulmanakin
Chloropipo unicolor,Jet Manakin,jetman2,21621231,FALSE,Bekmanakin
Lepidothrix suavissima,Orange-bellied Manakin,orbman1,389407621,FALSE,Tepuimanakin
Lepidothrix serena,White-fronted Manakin,whfman1,322192351,FALSE,
Lepidothrix coronata,Blue-crowned Manakin,blcman1,34194,FALSE,
Lepidothrix nattereri,Snow-capped Manakin,sncman1,203934621,FALSE,Snøhettemanakin
Lepidothrix vilasboasi,Golden-crowned Manakin,gocman2,116087021,FALSE,Gulkronemanakin
Lepidothrix iris,Opal-crowned Manakin,opcman1,204022081,FALSE,Opalkronemanakin
Lepidothrix isidorei,Blue-rumped Manakin,blrman1,246191,FALSE,Blågumpmanakin
Lepidothrix coeruleocapilla,Cerulean-capped Manakin,cecman1,564408401,FALSE,Asurkronemanakin
Ilicura militaris,Pin-tailed Manakin,pitman1,491918701,FALSE,Kårdemanakin
Masius chrysopterus,Golden-winged Manakin,gowman1,227060531,FALSE,Gladiatormanakin
Corapipo leucorrhoa,White-ruffed Manakin,whbman2,190547731,FALSE,
Corapipo gutturalis,White-throated Manakin,whtman1,134423,FALSE,Kvitstrupemanakin
Antilophia bokermanni,Araripe Manakin,araman1,203490401,FALSE,Keisarmanakin
Antilophia galeata,Helmeted Manakin,helman1,89192,FALSE,Hjelmmanakin
Chiroxiphia linearis,Long-tailed Manakin,lotman1,165015,FALSE,Langhalemanakin
Chiroxiphia lanceolata,Lance-tailed Manakin,latman1,7301,FALSE,Sylhalemanakin
Chiroxiphia pareola,Blue-backed Manakin,blbman1,490732201,FALSE,
Chiroxiphia boliviana,Yungas Manakin,yunman1,120924,FALSE,Yungasmanakin
Chiroxiphia caudata,Blue Manakin,swtman1,132910,FALSE,Blåmanakin
Pipreola jucunda,Orange-breasted Fruiteater,orbfru1,611743532,FALSE,Oransjebrystfruktetar
Pipreola pulchra,Masked Fruiteater,masfru1,203890321,FALSE,Smekkefruktetar
COTINGIDAE,Cotingas,,,FALSE,
Ampelioides tschudii,Scaled Fruiteater,scafru1,110411,FALSE,Skjelfruktetar
Pipreola chlorolepidota,Fiery-throated Fruiteater,fitfru1,363416671,FALSE,Eldstrupefruktetar
Pipreola squamipectus,Scaly-breasted Fruiteater,,,FALSE,
Pipreola frontalis,Scarlet-breasted Fruiteater,scbfru1,32740891,FALSE,Flammebrystfruktetar
Pipreola formosa,Handsome Fruiteater,hanfru1,387941151,FALSE,Mirandafruktetar
Pipreola whitelyi,Red-banded Fruiteater,rebfru1,389024381,FALSE,Tepuifruktetar
Pipreola lubomirskii,Black-chested Fruiteater,blcfru1,521888721,FALSE,Svartbrystfruktetar
Pipreola aureopectus,Golden-breaste Fruiteater,gobfru1,384352971,FALSE,
Pipreola arcuata,Barred Fruiteater,barfru1,107139,FALSE,Bandfruktetar
Pipreola intermedia,Band-tailed Fruiteater,batfru1,642127477,FALSE,Bandhalefruktetar
Pipreola riefferii,Green-and-black Fruiteater,gabfru1,253540751,FALSE,Grønfruktetar
Snowornis subalaris,Grey-tailed Piha,gytpih1,74783,FALSE,Gråhalepiha
Snowornis cryptolophus,Olivaceous Piha,olipih2,639925626,FALSE,Olivenpiha
Carpornis cucullata,Hooded Berryeater,hoober2,112754,FALSE,Brunryggkotinga
Carpornis melanocephala,Black-headed Berryeater,bkhber1,128007,FALSE,Svarthovudkotinga
Rupicola peruviana,Andean Cock-of-the-rock,andcot1,31883,TRUE,Andesklippehane
Rupicola rupicola,Guianan Cock-of-the-rock,gcoroc1,191836931,FALSE,Gullklippehane
Phoenicircus carnifex,Guianan Red Cotinga,gurcot1,388993411,FALSE,Blodkotinga
Phoenicircus nigricollis,Black-necked Red Cotinga,bnrcot1,112835,FALSE,Raudkotinga
Zaratornis stresemanni,White-cheeked Cotinga,whccot1,11079,FALSE,Kvitkinnkotinga
Phytotoma rara,Rufous-tailed Plantcutter,rutpla1,203892661,FALSE,Chileplanteklippar
PIPRIDAE,Manakins,,,FALSE,
Neopelma pallescens,Pale-bellied Tyrant-manakin,pbtman1,279881731,FALSE,Lysbuktyrakin
Neopelma chrysocephalum,Saffron-crested Tyrant-manakin,sctman1,113148,FALSE,Safrankronetyrakin
Phytotoma raimondii,Peruvian Plantcutter,perpla1,238342,FALSE,Peruplanteklippar
Phytotoma rutila,White-tipped Plantcutter,whtpla1,482685811,FALSE,Argentinaplanteklippar
Phibalura flavirostris,Swallow-tailed Cotinga,swtcot1,612528574,FALSE,Svalehalekotinga
Phibalura boliviana,Apolo Cotinga,,,FALSE,
Doliornis sclateri,Bay-vented Cotinga,bavcot1,636416248,FALSE,Inkakotinga
Doliornis remseni,Chestnut-bellied Cotinga,chbcot1,178150931,FALSE,Kastanjebukkotinga
Ampelion rubrocristatus,Red-crested Cotinga,reccot1,610127475,FALSE,Raudtoppkotinga
Ampelion rufaxilla,Chestnut-crested Cotinga,chccot1,195280281,FALSE,Kragekotinga
Haematoderus militaris,Crimson Fruitcrow,crifru1,34973,FALSE,Karminkotinga
Querula purpurata,Purple-throated Fruitcrow,putfru1,203899751,FALSE,Purpurskjeggkotinga
Pyroderus scutatus,Red-ruffed Fruitcrow,rerfru1,203948451,FALSE,Blodstrupekotinga
Cephalopterus glabricollis,Bare-necked Umbrellabird,banumb1,389360721,FALSE,Tomatparasollfugl
Cephalopterus penduliger,Long-wattled Umbrellabird,lowumb1,194286701,TRUE,Andesparasollfugl
Cephalopterus ornatus,Amazonian Umbrellabird,amaumb1,49592741,FALSE,Amazonparasollfugl
Perissocephalus tricolor,Capuchinbird,capuch1,204012931,FALSE,Kapusinarkotinga
Lipaugus unirufus,Rufous Piha,rufpih1,57402,FALSE,Brunpiha
Lipaugus ater,Black-and-gold Cotinga,bagcot1,112776,FALSE,Gullvengkotinga
Lipaugus conditus,Grey-winged Cotinga,gywcot1,471496601,FALSE,Gråvengkotinga
Lipaugus lanioides,Cinnamon-vented Piha,civpih1,278371131,FALSE,Kanelgumppiha
Lipaugus streptophorus,Rose-collared Piha,rocpih1,382335321,FALSE,Rosenringpiha
Lipaugus vociferans,Screaming Piha,scrpih1,109968,TRUE,Stentorpiha
Lipaugus weberi,Chestnut-capped Piha,chcpih1,203965301,FALSE,Brunkronepiha
Lipaugus fuscocinereus,Dusky Piha,duspih1,204023361,FALSE,Oskepiha
Lipaugus uropygialis,Scimitar-winged Piha,scwpih1,307368,FALSE,Krumvengpiha
Procnias albus,White Bellbird,whibel2,62824,FALSE,Pendelklokkefugl
Procnias tricarunculatus,Three-wattled Bellbird,thwbel,360756721,FALSE,Treflikklokkefugl
Procnias nudicollis,Bare-throated Bellbird,batbel1,115299,FALSE,Nakenstrupeklokkefugl
Procnias averano,Bearded Bellbird,beabel1,7286,FALSE,Skjeggklokkefugl
Cotinga maynana,Plum-throated Cotinga,pltcot1,108214041,FALSE,Plommestrupekotinga
Cotinga cayana,Spangled Cotinga,spacot1,255359,FALSE,Flitterkotinga
Cotinga amabilis,Lovely Cotinga,lovcot1,297385321,FALSE,Edelkotinga
Cotinga nattererii,Blue Cotinga,blucot1,127429841,FALSE,Blåkotinga
Cotinga ridgwayi,Turquoise Cotinga,turcot1,225341171,FALSE,Turkiskotinga
Cotinga maculata,Banded Cotinga,bancot1,,FALSE,Blåbeltekotinga
Cotinga cotinga,Purple-breasted Cotinga,pubcot1,126725,FALSE,Purpurbrystkotinga
Porphyrolaema porphyrolaema,Purple-throated Cotinga,putcot1,31739,FALSE,Purpurstrupekotinga
Conioptilon mcilhennyi,Black-faced Cotinga,blfcot1,479717291,FALSE,Svartmaskekotinga
Gymnoderus foetidus,Bare-necked Fruitcrow,banfru1,55850,FALSE,Pløsekotinga
Xipholena punicea,Pompadour Cotinga,pomcot1,39446,FALSE,Pompadurkotinga
Xipholena lamellipennis,White-tailed Cotinga,whtcot1,428564911,FALSE,Kvithalekotinga
Xipholena atropurpura,White-winged Cotinga,whwcot1,614871747,FALSE,
Carpodectes hopkei,Black-tipped Cotinga,bltcot1,245912,FALSE,Svarttippkotinga
Carpodectes antoniae,Yellow-billed Cotinga,yebcot1,,FALSE,Gulnebbkotinga
Carpodectes nitidus,Snowy Cotinga,snocot1,,FALSE,Krittkotinga
Pachyramphus validus,Crested Becard,crebec1,618962106,FALSE,Storbekard
Pachyramphus surinamus,Glossy-backed Becard,glbbec1,203918941,FALSE,Svartryggbekard
Pachyramphus cinnamomeus,Cinnamon Becard,cinbec1,184774,FALSE,Kanelbekard
Pachyramphus castaneus,Chestnut-crowned Becard,chcbec1,62573,FALSE,Kransbekard
Pachyramphus uropygialis,Western Grey-collared Becard,,,FALSE,
Pachyramphus major,Eastern Grey-collared Becard,grcbec1,32239161,FALSE,Grånakkebekard
Pachyramphus marginatus,Black-capped Becard,blcbec1,372074341,FALSE,Svartkronebekard
Pachyramphus polychopterus,White-winged Becard,whwbec1,7272,FALSE,Kvitvengbekard
Pachyramphus albogriseus,Black-and-white Becard,bawbec7,558676841,FALSE,
Schiffornis major,Varzea Schiffornis,varsch1,29276,FALSE,Rustdespot
Schiffornis virescens,Greenish Schiffornis,gresch2,19354,FALSE,Grøndespot
Schiffornis olivacea,Olivaceous Mourner,thlsch7,306731531,FALSE,Olivendespot
Schiffornis stenorhyncha,Russet-winged Mourner,thlsch4,65798,FALSE,
Schiffornis turdina,Brown-winged Mourner,thlsch3,87826,FALSE,
Schiffornis aenea,Foothill Mourner,thlsch8,79747,FALSE,Fjellfotdespot
Schiffornis veraepacis,Northern Mourner,thlsch2,162409561,FALSE,
Laniocera rufescens,Speckled Mourner,spemou1,616285718,FALSE,Skjelsørgjefugl
Laniocera hypopyrra,Cinereous Mourner,cinmou1,364636701,FALSE,Gråsørgjefugl
Laniisoma buckleyi,Andean Mourner,shlcot2,609417579,FALSE,
Laniisoma elegans,Elegant Mourner,shlcot3,238437151,FALSE,
TYRANNIDAE,Tyrant-flycatchers,,,FALSE,
Calyptura cristata,Kinglet Calyptura,kincal1,,FALSE,Fuglekongetyrann
Neopipo cinnamomea,Cinnamon Tyrant,cinmat1,203934151,FALSE,Kanelbuktyrann
Platyrinchus saturatus,Cinnamon-crested Spadebill,cicspa1,126818,FALSE,Guyanaspadenebb
Platyrinchus cancrominus,Stub-tailed Spadebill,sttspa1,184563481,FALSE,Nordspadenebb
Platyrinchus albogularis,Western White-throated Spadebill,,,FALSE,
Platyrinchus mystaceus,EasternWhite-throated Spadebill,whtspa1,57925,FALSE,
Platyrinchus coronatus,Golden-crowned Spadebill,gocspa1,388745341,FALSE,Gullkronespadenebb
Platyrinchus flavigullaris,Yellow-throated Spadebill,yetspa1,203933871,FALSE,
Platyrinchus platyrhynchos,White-crested Spadebill,whcspa1,388347741,FALSE,Gråhovudspadenebb
Platyrinchus leucoryphus,Russet-winged Spadebill,ruwspa1,621962303,FALSE,Raudvengspadenebb
Piprites griseiceps,Grey-headed Piprites,grhpip1,264351871,FALSE,Gråhovudpiprit
Piprites chloris,Wing-barred Piprites,wibpip1,383797341,FALSE,Grånakkepiprit
Piprites pileata,Black-capped Piprites,bkcpip1,38220841,FALSE,Svartkronepiprit
Tachuris rubrigastra,Many-colored Rush-tyrant,mcrtyr1,237506,FALSE,Fagertyrann
Pseudotriccus pelzelni,Bronze-olive Pygmy-tyrant,boptyr1,21622561,FALSE,Brundvergtyrann
Pseudotriccus simplex,Hazel-fronted Pygmy-tyrant,hfptyr1,455422401,FALSE,Yungasdvergtyrann
Pseudotriccus ruficeps,Rufous-headed Pygmy-tyrant,rhptyr1,203701061,FALSE,Raudhovuddvergtyrann
Corythopis torqatus,Ringed Antpipit,rinant2,203931121,FALSE,
Corythopis delalandi,Southern Antpipit,souant1,312754371,FALSE,Sørmaurtyrann
Phylloscartes flavovirens,Yellow-green Tyrannulet,yegtyr1,632838754,FALSE,Panamabladdansar
Phylloscartes ventralis,Mottle-cheeked Tyrannulet,moctyr2,384557511,FALSE,
Phylloscartes virescens,Olive-green Tyrannulet,olgtyr1,127386,FALSE,Guyanabladdansar
Phylloscartes beckeri,Bahia Tyrannulet,bahtyr1,484453261,FALSE,Bahiabladdansar
Phylloscartes kronei,Restinga Tyrannulet,restyr1,203983081,FALSE,Restingabladdansar
Phylloscartes gualaquisae,Ecuadorian Tyrannulet,ecutyr1,203698911,FALSE,
Phylloscartes nigrifrons,Black-fronted Tyrannulet,blftyr1,364606381,FALSE,Svartpannebladdansar
Phylloscartes ceciliae,Alagoas Tyrannulet,alatyr1,102760,FALSE,Alagoasbladdansar
Phylloscartes superciliaris,Rufous-browed Tyrannulet,rubtyr1,204023421,FALSE,Rustbrynbladdansar
Phylloscartes flaviventris,Rufous-lored Tyrannulet,rultyr1,384354991,FALSE,Rusttyglebladdansar
Phylloscartes parkeri,Cinnamon-faced Tyrannulet,ciftyr1,147404,FALSE,Kanelpannebladdansar
Phylloscartes roquettei,Minas Gerais Tyrannulet,migtyr1,124413241,FALSE,Minasgeraisbladdansar
Phylloscartes paulista,Sao Paulo Tyrannulet,,,FALSE,Gulbrynbladdansar
Phylloscartes oustaleti,Oustalet's Tyrannulet,oustyr1,203979401,FALSE,Gulbrillebladdansar
Phylloscartes difficilis,Serra do Mar Tyrannulet,,,FALSE,Kvitbrillebladdansar
Phylloscartes sylviolus,Bay-ringed Tyrannulet,bartyr1,203701101,FALSE,Brunbrillebladdansar
Pogonotriccus poecilotis,Variegated Bristle-tyrant,vabtyr1,525490541,FALSE,Kanelbandbørstetyrann
Pogonotriccus chapmani,Chapman's Bristle-tyrant,chabrt1,437287661,FALSE,Tepuibørstetyrann
Pogonotriccus ophthalmicus,Marble-faced Bristle-tyrant,mfbtyr1,203932201,FALSE,Vatrebørstetyrann
Pogonotriccus venezuelanus,Venezuelan Bristle -tyrant,vebtyr2,383315341,FALSE,Venezuelabørstetyrann
Pogonotriccus lanyoni,Antioquia Bristle-tyrant,anbtyr1,203951171,FALSE,Antioquiabørstetyrann
Pogonotriccus orbitalis,Spectacled Bristle-tyrant,spbtyr1,217074071,FALSE,Brillebørstetyrann
Pogonotriccus eximius,Southern Bristle-tyrant,sobtyr2,28672461,FALSE,Sørbørstetyrann
Mionectes striaticollis,Streak-necked Flycatcher,stnfly1,608680085,FALSE,Stripebrysttyrann
Mionectes olivaceus,Olive-streaked Flycatcher,olsfly2,351046381,FALSE,Oliventyrann
Mionectes galbinus,Olive-striped Flycatcher,olsfly1,387407371,FALSE,
Mionectes oleagineus,Ochre-bellied Flycatcher,ocbfly1,385191351,FALSE,Okerbuktyrann
Mionectes macconnelli,McConnell's Flycatcher,mccfly1,388736881,FALSE,
Mionectes roraimae,Sierra de Lema Flycatcher,mccfly3,369489311,FALSE,
Mionectes rufiventris,Grey-hooded Flycatcher,gyhfly1,66613701,FALSE,Gråhovudtyrann
Leptopogon amaurocephalus,Sepia-capped Flycatcher,secfly1,300464741,FALSE,Sepiakronetyrann
Leptopogon superciliaris,Slaty-capped Flycatcher,slcfly1,300259641,FALSE,Skiferkronetyrann
Leptopogon albidiventer,White-bellied Flycatcher,,,FALSE,
Leptopogon rufipectus,Rufous-breasted Flycatcher,rubfly2,203932131,FALSE,Rustbrysttyrann
TITYRIDAE,Tityras and allies,,,FALSE,
Oxyruncus cristatus,Sharpbill,sharpb1,470170711,FALSE,Skarpnebb
Onychorynchus mexicanus,Northen Royal Flycatcher,,,FALSE,
Onychorynchus occidentalis,Pacific Royal Flycatcher,,,FALSE,
Onychorynchus coronatus,Amazonian Royal Flycatcher,,,FALSE,
Onychorynchus swainsoni,Atlantic Royal Flycatcher,royfly5,203979411,FALSE,
Terenotriccus erythrurus,Ruddy-tailed Flycatcher,rutfly2,603865781,FALSE,Raudhaletyrann
Myiobius villosus,Tawny-breasted Flycatcher,tabfly1,68678521,FALSE,Brunbrysttyrann
Myiobius sulphureipygius,Sulphur-rumped Flycatcher,surfly1,626765900,FALSE,Svovelgumptyrann
Myiobius barbatus,Whiskered Flycatcher,whifly1,115758,FALSE,
Myiobius atricaudus,Black-tailed Flycatcher,bltfly1,203979471,FALSE,Svarthaletyrann
Iodopleura isabellae,White-browed Purpletuft,whbpur1,50324481,FALSE,Amazonpurpurdusk
Iodopleura fusca,Dusky Purpletuft,duspur1,142026221,FALSE,Sotpurpurdusk
Iodopleura pipra,Buff-throated Purpletuft,butpur1,251855771,FALSE,Dvergpurpurdusk
Tityra inquisitor,Black-crowned Tityra,blctit1,41271501,FALSE,Svartkronetityra
Tityra cayana,Western Black-tailed Tityra,blttit1,383311751,FALSE,Benediktinertityra
Tityra braziliensis,Eastern Black-tailed Tityra,,,FALSE,
Tityra semifasciata,Masked Tityra,mastit1,198132201,FALSE,Masketityra
Tityra leucura,White-tailed Tityra,whttit2,,FALSE,Svartkronetityra
Xenopsaris albinucha,White-naped Becards,whnxen1,69853,FALSE,Halvbekard
