Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,fi
Tephrodornis virgatus,Large Woodshrike,larwoo1,204016451,FALSE,isometsäkäpinkäinen
Tephrodornis pondicerianus,Common Woodshrike,comwoo1,268494031,FALSE,metsäkäpinkäinen
Tephrodornis affinis,Sri Lanka Woodshrike,srlwoo1,282210,FALSE,
Megabyas flammulatus,African Shrike-flycatcher,afrshf1,24818,FALSE,lepinkäissieppo
Bias musicus,Black-and-white Shrike-flycatcher,bawfly1,204019981,FALSE,vangasieppo
Philentoma pyrhoptera,Rufous-winged Philentoma,ruwphi2,203489831,FALSE,pikkurillimonarkki
Philentoma velata,Maroon-breasted Philentoma,mabphi2,213531,FALSE,isorillimonarkki
Batis diops,Ruwenzori Batis,ruwbat1,1576,FALSE,ruwenzorintöpösieppo
Batis margaritae,Margaret's Batis,boubat1,625736314,FALSE,sambiantöpösieppo
Batis mixta,Forest Batis,shtbat1,22618,FALSE,tansaniantöpösieppo
Batis reichenowi,Reichenow's Batis,,,FALSE,tansaniantöpösieppo (reichenowi)
Batis crypta,Dark Batis,darbat1,101292,FALSE,iringantöpösieppo
Batis dimorpha,Malawi Batis,capbat2,83284,FALSE,malawintöpösieppo
Batis capensis,Cape Batis,capbat10,304417211,FALSE,kirjotöpösieppo
Batis fratrum,Woodward's Batis,woobat1,31558381,FALSE,zulutöpösieppo
Batis molitor,Chin-spot Batis,chibat1,616617123,FALSE,akasiatöpösieppo
Batis senegalensis,Senegal Batis,senbat1,652004189,FALSE,senegalintöpösieppo
Batis orientalis,Grey-headed Batis,gyhbat1,28128381,FALSE,pensastöpösieppo
Batis soror,East Coast Batis,palbat1,194116811,FALSE,metsätöpösieppo
Batis pririt,Pririt Batis,pribat1,636032156,FALSE,tamariskitöpösieppo
Batis minor,Eastern Black-headed Batis,bkhbat2,311572201,FALSE,hupputöpösieppo/rannikkotöpösieppo
Batis erlangeri,Western Black-headed Batis,bkhbat1,203951681,FALSE,hupputöpösieppo
Batis perkeo,Pygmy Batis,pygbat1,33655551,FALSE,pikkutöpösieppo
Batis minulla,Angola Batis,angbat1,397988191,FALSE,angolantöpösieppo
Batis minima,Gabon Batis,verbat1,1077,FALSE,gabonintöpösieppo
Batis ituriensis,Ituri Batis,itubat1,114211631,FALSE,kongontöpösieppo
Batis occulta,West African Batis,weabat1,628557970,FALSE,biokontöpösieppo
Batis poensis,Bioko Batis,fepbat1,24247261,FALSE,biokontöpösieppo
Dyaphorophyia hormophora,West African Wattle-eye,weawae1,203923131,FALSE,
Dyaphorophyia castanea,Chestnut Wattle-eye,chweye1,1398,FALSE,kaulushelttasieppo
Dyaphorophyia tonsa,White-spotted Wattle-eye,wsweye1,541575041,FALSE,viidakkohelttasieppo
Dyaphorophyia blissetti,Red-cheeked Wattle-eye,rcweye1,203974301,FALSE,
Dyaphorophyia chalybea,Black-necked Wattle-eye,bnweye1,24294731,FALSE,viherhelttasieppo
Dyaphorophyia jamesoni,Jameson's Wattle-eye,jaweye1,1421,FALSE,surinahelttasieppo
Dyaphorophyia concreta,Rufous-bellied Wattle-eye,,,FALSE,oliivihelttasieppo
Dyaphorophyia ansorgei,Yellow-bellied Wattle-eye,ybweye1,638485169,FALSE,
Platysteira cyanea,Brown-throated Wattle-eye,btweye2,3082,FALSE,kylähelttasieppo
Platysteira albifrons,White-fronted Wattle-eye,wfweye1,640804960,FALSE,angolanhelttasieppo
Platysteira laticincta,Banded Wattle-eye,baweye1,,FALSE,bamendanhelttasieppo
Platysteira peltata,Black-throated Wattle-eye,btweye1,13929,FALSE,kirjohelttasieppo
Peltops blainvillii,Lowland Peltops,lowpel1,623479480,FALSE,alankokirjomonarkki
Peltops montanus,Highland Peltops,moupel1,203972231,FALSE,vuorikirjomonarkki
Strepera fuliginosa,Black Currawong,blacur2,229479,FALSE,tasmanianhuilukorppi
Strepera graculina,Pied Currawong,piecur1,233575,FALSE,huilukorppi
Strepera versicolor,Grey Currawong,grycur1,73082631,FALSE,nokihuilukorppi
Melloria quoyi,Black Butcherbird,blabut1,62813181,FALSE,mustahuiluvaris
Gymnorhina tibicen,Australian Magpie,ausmag2,229623,TRUE,isohuiluvaris
Cracticus cassicus,Hooded Butcherbird,hoobut1,310631,FALSE,papuanhuiluvaris
Cracticus louisiadensis,Tagula Butcherbird,tagbut1,,FALSE,tagulanhuiluvaris
Cracticus nigrogularis,Pied Butcherbird,piebut1,233568,FALSE,huppuhuiluvaris
Cracticus torquatus,Grey Butcherbird,grybut1,233761,TRUE,huiluvaris
Cracticus argenteus,Silver-backed Butcherbird,sibbut1,475061041,FALSE,hopeahuiluvaris
Cracticus mentalis,Black-backed Butcherbird,blbbut1,201211,FALSE,savannihuiluvaris
Artamus personatus,Masked Woodswallow,maswoo1,203887531,FALSE,naamioleiju
Artamus superciliosus,White-browed Woodswallow,whbwoo5,78537611,FALSE,ruskovatsaleiju
Artamus cyanopterus,Dusky Woodswallow,duswoo1,618706735,FALSE,ruskoleiju
Artamus cinereus,Black-faced Woodswallow,blfwoo1,112742661,FALSE,tuhkaleiju
Artamus minor,Little Woodswallow,litwoo4,218137,FALSE,tervaleiju
Artamus maximus,Great Woodswallow,grewoo1,203974641,FALSE,papuanleiju
Artamus leucoryn,White-breasted Woodswallow,whbwoo4,36877,TRUE,pääskyleiju
Artamus mentalis,Fiji Woodswallow,fijwoo1,203910811,FALSE,fidžinleiju
Artamus insignis,White-backed Woodswallow,biswoo1,651259746,FALSE,uudenbritannianleiju
Artamus monachus,Ivory-backed Woodswallow,whbwoo8,640659512,FALSE,celebesinleiju
Artamus fuscus,Ashy Woodswallow,ashwoo2,363615951,FALSE,nokileiju
MACHAERIRHYNCHIDAE,Boatbills,,,FALSE,
Machaerirhynchus flaviventer,Yellow-breasted Boatbill,yebboa1,632240470,FALSE,pikkulatuskamonarkki
Machaerirhynchus nigripectus,Black-breasted Boatbill,blbboa1,203963141,FALSE,isolatuskamonarkki
VANGIDAE,Vangas,,,FALSE,
Newtonia archboldi,Archbold's Newtonia,arcnew1,95439,FALSE,ruso-otsavanga
Newtonia brunneicauda,Common Newtonia,comnew1,93197,FALSE,pikkuvanga
Newtonia fanovanae,Red-tailed Newtonia,retnew1,94074,FALSE,latvuspikkuvanga
Newtonia amphichroa,Dark Newtonia,darnew1,95361,FALSE,viidakkopikkuvanga
Tylas eduardi,Tylas Vanga,tylvan1,203963241,FALSE,kinkimavo
Calicalicus madagascariensis,Red-tailed Vanga,retvan1,203930561,FALSE,tiaisvanga
Calicalicus rufocarpalis,Red-shouldered Vanga,resvan1,502289841,FALSE,isotiaisvanga
Hypositta corallirostris,Nuthatch Vanga,nuthat2,503917601,FALSE,nakkelivanga
Leptopterus chabert,Chabert Vanga,chavan2,100184,FALSE,sieppovanga
Cyanolanius comorensis,Comoro Blue Vanga,bluvan2,203979141,FALSE,
Cyanolanius madagascarinus,Madagascar Blue Vanga,bluvan3,257667631,FALSE,sinivanga
Mystacornis crossleyi,Crossley's Vanga,crobab1,203930511,FALSE,penkojavanga
Pseudobias wardi,Ward's Flycatcher,warfly1,609067425,FALSE,kirjosieppovanga
Vanga curvirostris,Hook-billed Vanga,hobvan1,203983441,FALSE,koukkuvanga
Schetba rufa,Rufous Vanga,rufvan1,203970461,FALSE,ruskovanga
Euryceros prevostii,Helmet Vanga,helvan1,257654151,FALSE,kypärävanga
Xenopirostris polleni,Pollen's Vanga,polvan1,95699,FALSE,sininokkavanga
Xenopirostris xenopirostris,Lafresnaye's Vanga,lafvan1,203930621,FALSE,etelänkiilavanga
Xenopirostris damii,Van Dam's Vanga,vadvan1,203978931,FALSE,pohjankiilavanga
Oriolia bernieri,Bernier's Vanga,bervan1,203970241,FALSE,tikkavanga
Falculea palliata,Sickle-billed Vanga,sibvan1,203970311,FALSE,sirppivanga
Artamella viridis,White-headed Vanga,whhvan1,621023266,FALSE,valkopäävanga
Prionops plumatus,White-crested Helmetshrike,whihel1,279382,FALSE,valkoharjalepinkäinen
Prionops poliolophus,Grey-crested Helmetshrike,gychel1,250931071,FALSE,harmaaharjalepinkäinen
Prionops alberti,Yellow-crested Helmetshrike,yechel1,614272102,FALSE,keltaharjalepinkäinen
AEGITHINIDAE – Ioras,,,,FALSE,
Aegithina tiphia,Common Iora,comior1,169519021,TRUE,jora
Aegithina nigrolutea,Marshall's Iora,whtior1,371780121,FALSE,intianjora
Aegithina viridissima,Green Iora,greior2,177885,FALSE,viherjora
Aegithina lafresnayei,Great Iora,greior1,113590,FALSE,isojora
PITYRIASIDAE,Bristlehead,,,FALSE,
Pityriasis gymnocephala,Bristlehead,borbri1,203930361,FALSE,tulikaulus
MALACONOTIDAE,Bush-shrikes,,,FALSE,
Malaconotus cruentus,Fiery-breasted Bush-shrike,fibbus1,541018641,FALSE,tulirintalepinkäinen
Malaconotus blanchoti,Grey-headed Bush-shrike,gyhbus1,8934,FALSE,harmaapäälepinkäinen
Malaconotus monteiri,Monteiro's Bush-shrike,monbus1,394290821,FALSE,sambianlepinkäinen
Malaconotus lagdeni,Lagden's Bush-shrike,lagbus1,64628541,FALSE,epolettilepinkäinen
Malaconotus gladiator,Green-breasted Bush-shrike,grbbus1,89726331,FALSE,viherrintalepinkäinen
Malaconotus alius,Uluguru Bush-shrike,ulubus1,439991681,FALSE,mustahuppulepinkäinen
Dryoscopus sabini,Sabine's Puffback,labpuf1,203974591,FALSE,guineanhuiskulepinkäinen
Dryoscopus angolensis,Pink-footed Puffback,pifpuf1,1517,FALSE,angolanhuiskulepinkäinen
Dryoscopus senegalensis,Red-eyed Puffback,reepuf1,1483,FALSE,huiluhuiskulepinkäinen
Dryoscopus cubla,Black-backed Puffback,blbpuf2,8705,FALSE,huiskulepinkäinen
Dryoscopus gambensis,Northern Puffback,norpuf1,1569,FALSE,isohuiskulepinkäinen
Dryoscopus pringlii,Pringle's Puffback,pripuf1,33655601,FALSE,pikkuhuiskulepinkäinen
Bocagia minuta,Marsh Tchagra,martch2,203915331,FALSE,pikkupensaslepinkäinen
Tchagra australis,Brown-crowned Tchagra,brctch1,615241924,FALSE,akasialepinkäinen
Tchagra jamesi,Three-streaked Tchagra,thstch1,28224621,FALSE,tiheikkölepinkäinen
Tchagra tchagra,Southern Tchagra,soutch1,203938451,FALSE,kapinpensaslepinkäinen
Tchagra senegalus,Black-crowned Tchagra,bkctch1,8946,FALSE,pensaslepinkäinen
Nilaus afer,Brubru,brubru1,8938,FALSE,kääpiölepinkäinen
Chlorophoenus kupeensis,Mount Kupe Bush-shrike,,,FALSE,
Chlorophoenus multicolor,Many-coloured Bush-shrike,,,FALSE,
Chlorophoenus nigrifrons,Black-fronted Bush-shrike,,,FALSE,
Chlorophoenus olivaceus,Olive Bush-shrike,,,FALSE,
Chlorophoenus bocagei,Bocage's Bush-shrike,,,FALSE,
Chlorophoenus sulfureopectus,Orange-breasted Bush-shrike,,,FALSE,
Laniarius leucorhynchus,Lowland Sooty Boubou,soobou1,93963,FALSE,nokilepinkäinen
Laniarius poensis,Mountain Sooty Boubou,mosbou1,212595,FALSE,mustalepinkäinen
Laniarius holomelas,Albertine Sooty Boubou,mosbou4,1564,FALSE,kivunmustalepinkäinen
Laniarius fuelleborni,Fülleborn's Boubou,fuebou1,101276,FALSE,vuorilepinkäinen
Laniarius funebris,Slate-coloured Boubou,slcbou1,37212,FALSE,liuskelepinkäinen
Laniarius luehderi,Lühder's Bush-shrike,luebus1,1414,FALSE,oranssirintalepinkäinen
Laniarius brauni,Braun's Bush-shrike,brabus1,505283231,FALSE,
Laniarius amboimensis,Gabela Bush-shrike,gabbus1,638325951,FALSE,
Laniarius ruficeps,Red-naped Bush-shrike,renbus1,328326871,FALSE,punalakkilepinkäinen
Laniarius aethiopicus,Tropical Boubou,trobou2,31281031,FALSE,duettolepinkäinen
Laniarius nigerrimus,Manda Boubou,sombou1,652072156,FALSE,rannikkolepinkäinen
Laniarius sublacteus,Zanzibar Boubou,zanbou1,638952128,FALSE,kenianduettolepinkäinen
Laniarius ferrugineus,Southern Boubou,soubou1,203948551,FALSE,rusoduettolepinkäinen
Laniarius bicolor,Swamp Boubou,gabbou1,1595,FALSE,gaboninlepinkäinen
Laniarius turatii,Turati's Boubou,turbou1,527046401,FALSE,senegalinlepinkäinen
Laniarius barbarus,Yellow-crowned Gonolek,comgon1,203945991,FALSE,guineanlepinkäinen
Laniarius erythrogaster,Black-headed Gonolek,blhgon1,203915271,FALSE,punalepinkäinen
Laniarius atrococcineus,Crimson-breasted Gonolek,crbgon1,30218,FALSE,tulilepinkäinen
Laniarius mufumbiri,Papyrus Gonolek,papgon1,204006701,FALSE,papyruslepinkäinen
Laniarius atroflavus,Yellow-breasted Boubou,yebbou1,91479871,FALSE,keltavatsalepinkäinen
Rhodophoneus cruentus,Rosy-patched Bush-shrike,ropbus1,31373471,FALSE,ruusurintalepinkäinen
Telephorus zeylonus,Bokmakierie,bokmak1,394293321,FALSE,keltakulmalepinkäinen
Telophorus dohertyi,Doherty's Bush-shrike,dohbus1,203915511,FALSE,punaotsalepinkäinen
Telophorus viridis,Gorgeous Bush-shrike,focbus2,203937301,FALSE,loistolepinkäinen
Rhipidura rufidorsa,Rufous-backed Fantail,rubfan1,251042351,FALSE,punaselkäviuhko
Rhipidura dahli,Bismarck Fantail,bisfan1,20527,FALSE,uudenbritannianviuhko
Rhipidura matthiae,Mussau Fantail,matfan1,630458690,FALSE,saintmatthiasinviuhko
Rhipidura malaitae,Malaita Fantail,malfan1,,FALSE,malaitanviuhko
Rhipidura lepida,Palau Fantail,palfan1,610419877,FALSE,palaunviuhko
Rhipidura teysmanni,Rusty-bellied Fantail,rubfan2,203990171,FALSE,celebesinviuhko
Rhipidura superflua,Tawny-backed Fantail,cibfan1,125195701,FALSE,burunviuhko
Rhipidura dedemi,Streaky-breasted Fantail,stbfan1,518214,FALSE,seraminviuhko
Rhipidura opistherythra,Long-tailed Fantail,lotfan1,203925901,FALSE,tanimbarinviuhko
Rhipidura rufifrons,Rufous Fantail,ruffan13,622532532,FALSE,
Rhipidura kubaryi,Pohnpei Fantail,pohfan1,140100,FALSE,ponapénviuhkamonarkki
Rhipidura melanolaema,White-fronted Fantail,sacfan1,,FALSE,
Rhipidura semirubra,Manus Fantail,manfan2,650735850,FALSE,amiraliteettienviuhko
Rhipidura dryas,Arafura Fantail,arafan1,21108771,FALSE,arafuranviuhko
Rhipidura albolimbata,Friendly Fantail,frifan1,166196011,FALSE,nokiviuhko
Rhipidura hyperythra,Chestnut-bellied Fantail,chbfan1,204010921,FALSE,ruskoselkäviuhko
Rhipidura drownei,Bougainville Fantail,brnfan1,634724835,FALSE,vuoriviuhko
Rhipidura ocularis,Guadalcanal Fantail,brnfan2,,FALSE,
Rhipidura verreauxi,New Caledonia Streaked Fantail,strfan5,203908051,FALSE,viirurintaviuhko
Rhipidura spilodera,Vantau Streaked Fantail,strfan2,203983901,FALSE,
Rhipidura layardi,Fiji Streaked Fantail,fisfan1,203983801,FALSE,
Rhipidura rufilateralis,Taveuni Streaked Fantail,,,FALSE,
Rhipidura tenebrosa,Dusky Fantail,dusfan1,118105701,FALSE,makiranviuhko
Rhipidura rennelliana,Rennell Fantail,renfan1,203959621,FALSE,rennellinviuhko
Rhipidura nebulosa,Samoan Fantail,samfan1,139901,FALSE,samoanviuhko
Rhipidura personata,Kadavu Fantail,kanfan1,203908691,FALSE,kandavunviuhko
Rhipidura phasiana,Mangrove Fantail,manfan1,552436201,FALSE,mangroveviuhko
Rhipidura albiscapa,Grey Fantail,gryfan1,125284321,FALSE,tiaisviuhko
Rhipidura fuliginosa,New Zealand Fantail,nezfan1,136116,FALSE,tiaisviuhko
DICRURIDAE,Drongos,,,FALSE,
Dicrurus ludwigii,Square-tailed Drongo,cstdro1,524103,FALSE,pikkudrongo
Dicrurus atripennis,Shining Drongo,shidro1,572171571,FALSE,pikkusieppodrongo
Dicrurus adsimilis,Fork-tailed Drongo,fotdro5,566320091,FALSE,sieppodrongo
Dicrurus modestus,Velvet-mantled Drongo,vemdro6,23412,FALSE,samettidrongo
Dicrurus fuscipennis,Comoro Drongo,comdro1,,FALSE,komoriendrongo
Dicrurus aldabranus,Aldabra Drongo,alddro1,101982,FALSE,aldabrandrongo
Dicrurus forficatus,Crested Drongo,credro1,203963221,FALSE,töyhtödrongo
Dicrurus waldenii,Mayotte Drongo,maydro1,203979041,FALSE,mayottendrongo
Dicrurus macrocercus,Black Drongo,bladro1,70669,TRUE,mustadrongo
Dicrurus leucophaeus,Ashy Drongo,ashdro1,203925571,FALSE,tuhkadrongo
Dicrurus caerulescens,White-bellied Drongo,whbdro1,627085635,FALSE,valkovatsadrongo
Dicrurus annectens,Crow-billed Drongo,crbdro1,601449901,FALSE,varisdrongo
Dicrurus aeneus,Bronzed Drongo,brodro1,611524720,FALSE,pronssidrongo
Dicrurus remifer,Lesser Racquet-tailed Drongo,lrtdro1,491091991,FALSE,pikkuviiridrongo
Dicrurus balicassius,Balicassiao,balica1,203894031,FALSE,filippiiniendrongo
Dicrurus hottentottus,Hair-crested Drongo,hacdro1,633664262,FALSE,peräsindrongo
Dicrurus striatus,Short-tailed Drongo,hacdro3,203894191,FALSE,
Dicrurus sumatranus,Sumatran Drongo,sumdro1,79540,FALSE,sumatrandrongo
Dicrurus densus,Wallacean Drongo,waldro1,203926011,FALSE,sundandrongo
Dicrurus menagei,Tablas Drongo,tabdro1,204000011,FALSE,tablasindrongo
Dicrurus montanus,Sulawesi Drongo,suldro1,203990161,FALSE,celebesindrongo
Dicrurus bracteatus,Spangled Drongo,spadro1,233622,TRUE,paljettidrongo
Dicrurus megarhynchus,Ribbon-tailed Drongo,ritdro1,490062581,FALSE,uudenirlannindrongo
Dicrurus andamanensis,Andaman Drongo,anddro1,203955161,FALSE,andamaaniendrongo
Dicrurus paradiseus,Greater Racquet-tailed Drongo,grtdro1,414480261,TRUE,viiridrongo
Dicrurus lophorinus,Sri Lanka Drongo,srldro1,632034358,FALSE,
RHIPIDURIDAE,Fantails,,,FALSE,
Chaetorhynchus papuensis,Drongo Fantail,papdro1,168351,FALSE,papuandrongo
Lamprolia klinesmithi,Natewa Silktail,silkta3,203945621,FALSE,
Lamprolia victoriae,Tavenui Silktail,silkta2,203983711,FALSE,silkkipyrstömonarkki
Rhipidura atra,Black Fantail,blafan1,166569471,FALSE,mustaviuhko
Rhipidura nigrocinnamomea,Black-and-cinnamon Fantail,bacfan1,203894311,FALSE,punamustaviuhko
Rhipidura cyaniceps,Blue-headed Fantail,blhfan1,264310411,FALSE,sinipääviuhko
Rhipidura sauli,Tablas Fantail,tabfan1,648551906,FALSE,
Rhipidura albiventris,Visayan Fantail,visfan1,626950828,FALSE,valkovatsaviuhko
Rhipidura samarensis,Visayan Blue Fantail,visblf1,580097851,FALSE,
Rhipidura superciliaris,Mindanao Blue Fantail,blufan1,296,FALSE,siniviuhko
Rhipidura euryura,White-bellied Fantail,whbfan1,70594,FALSE,harmaarintaviuhko
Rhipidura perlata,Spotted Fantail,spofan1,598705181,FALSE,pisarakurkkuviuhko
Rhipidura fuscorufa,Cinnamon-tailed Fantail,citfan1,613983304,FALSE,babarinviuhko
Rhipidura tenkatei,Roti Fantail,,,FALSE,
Rhipidura rufiventris,Timor Fantail,norfan1,204010931,FALSE,harmaavyöviuhko
Rhipidura hoedti,Banda Fantail,,,FALSE,
Rhipidura bouruensis,Buru Fantail,,,FALSE,
Rhipidura obiensis,Obi Fantail,,,FALSE,
Rhipidura cinerea,Seram Fantail,,,FALSE,
Rhipidura assimilis,Kai Fantail,,,FALSE,harmaavyöviuhko (assimilis/finitima)
Rhipidura kordensis,Biak Fantail,,,FALSE,
Rhipidura isura,Northern Fantail,norfan1,204010931,FALSE,
Rhipidura cockerelli,White-winged Fantail,whwfan1,68308871,FALSE,salomoninviuhko
Rhipidura coultasi,White-gorgeted Fantail,cocfan4,122531321,FALSE,
Rhipidura diluta,Brown-capped Fantail,brcfan1,609070569,FALSE,floresinviuhko
Rhipidura threnothorax,Sooty Thicket-fantail,sotfan1,203999521,FALSE,nokitiheikköviuhko
Rhipidura maculipectus,Black Thicket-fantail,bltfan1,204010941,FALSE,mustatiheikköviuhko
Rhipidura leucothorax,White-bellied Thicket-fantail,wbtfan1,166663481,FALSE,vyötiheikköviuhko
Rhipidura leucophrys,Willie Wagtail,wilwag1,62324211,TRUE,valkokulmaviuhko
Rhipidura javanica,Sunda Pied Fantail,piefan1,203944111,FALSE,mustavyöviuhko
Rhipidura nigritorquis,Philippine Pied Fantail,phipif1,18580,FALSE,filippiinienviuhko
Rhipidura aureola,White-browed Fantail,whbfan2,469624841,FALSE,valko-otsaviuhko
Rhipidura albogularis,White-spotted Fantail,spbfan1,244112091,FALSE,
Rhipidura albicollis,White-throated Fantail,whtfan1,288826781,FALSE,harmaavatsaviuhko
Rhipidura phoenicura,Rufous-tailed Fantail,rutfan1,554545451,FALSE,punapyrstöviuhko
Rhipidura brachyrhyncha,Dimorphic Fantail,dimfan1,203692291,FALSE,ruskoviuhko
IFRITIDAE,Ifrit,,,FALSE,
Ifrita kowaldi,Blue-capped Ifrit,bucifr1,203983621,FALSE,sinilakki
MONARCHIDAE,Monarch-flycatchers,,,FALSE,
†Myiagra freycineti,Guam Flycatcher,guafly1,5475,FALSE,
Myiagra oceanica,Chuuk Flycatcher,ocefly1,5497,FALSE,mikronesianmonarkki
Myiagra erythrops,Palau Flycatcher,palfly3,140123,FALSE,
Myiagra pluto,Pohnpei Flycatcher,pohfly1,5536,FALSE,
Myiagra galeata,Moluccan Flycatcher,molfly1,203906881,FALSE,molukkienmonarkki
Myiagra atra,Biak Flycatcher,biafly1,612686830,FALSE,kobolttimonarkki
Myiagra rubecula,Leaden Flycatcher,leafly2,41154551,FALSE,lyijymonarkki
Myiagra ferrocyanea,Steel-blue Flycatcher,stbfly1,68307671,FALSE,teräsmonarkki
Myiagra cervinicauda,Makira Flycatcher,ochfly1,203934451,FALSE,ruostepyrstömonarkki
Myiagra caledonica,Melanesian Flycatcher,melfly1,203910491,FALSE,uudenkaledonianmonarkki
Myiagra vanikorensis,Vanikoro Flycatcher,vanfly1,203908771,FALSE,ruostevatsamonarkki
Myiagra albiventris,Samoan Flycatcher,samfly1,203912891,FALSE,samoanmonarkki
Myiagra castaneigularis,Chestnut-throuated Flycatcher,chtfly1,203910891,FALSE,
Myiagra azureocapilla,Azure-crested Flycatcher,blcfly2,203910721,FALSE,sinilakkimonarkki
Myiagra ruificollis,Broad-billed Flycatcher,brbfly1,609226465,FALSE,
Myiagra cyanoleuca,Satin Flycatcher,satfly1,650487651,FALSE,samettimonarkki
Myiagra alecto,Shining Flycatcher,shifly1,223328,FALSE,mangrovemonarkki
Myiagra hebetior,Mussau Flycatcher,dulfly2,630458746,FALSE,lavongainmonarkki
Myiagra eichhorni,Velvet Flycatcher,velfly1,640693550,FALSE,
Myiagra cervinicolor,Djaul Flycatcher,,,FALSE,
Myiagra nana,Paperbark Flycatcher,papfly1,441756031,FALSE,valkokurkkumonarkki
Myiagra inquieta,Restless Flycatcher,resfly1,226243,FALSE,lekuttelijamonarkki/nana
Arses insularis,Ochre-collared Monarch,rucmon1,203983531,FALSE,uudenguineanmonarkki
Arses telescopthalmus,Frilled Monarch,frimon1,203994651,FALSE,röyhelömonarkki
Arses lorealis,Frill-necked Monarch,frnmon1,203968751,FALSE,mustakurkkumonarkki
Arses kaupi,Pied Monarch,piemon1,203978851,FALSE,vyöröyhelömonarkki
Grallina cyanoleuca,Magpie-lark,maglar1,210652,TRUE,mutaharakka
Grallina bruijnii,Torrent-lark,torlar1,101209,FALSE,koskiharakka
Symposiachrus axillaris,Black Monarch,blamon1,167032,FALSE,mustamonarkki
Symposiachrus rubiensis,Rufous Monarch,rufmon1,,FALSE,ruskomonarkki
Symposiachrus guttula,Spot-winged Monarch,spwmon1,203999531,FALSE,täpläsiipimonarkki
Symposiachrus mundus,Black-bibbed Monarch,blbmon2,629628491,FALSE,tanimbarinmonarkki
Symposiachrus sacerdotum,Flores Monarch,flomon1,624437783,FALSE,floresinmonarkki
Symposiachrus boanensis,Black-chinned Monarch,blcmon1,,FALSE,boanonmonarkki
Symposiachrus trivirgatus,Spectacled Monarch,spemon1,203989641,FALSE,punaposkimonarkki
Symposiachrus everetti,White-tipped Monarch,whtmon2,,FALSE,djampeanmonarkki
Symposiachrus loricatus,Black-tipped Monarch,bltmon2,509400521,FALSE,burunmonarkki
Symposiachrus leucurus,White-tailed Monarch,whtmon1,623886523,FALSE,kainmonarkki
Symposiachrus julianae,Kofiau Monarch,blbmon1,,FALSE,kafiaunmonarkki
Symposiachrus brehmii,Biak Monarch,biamon1,640686598,FALSE,biakinmonarkki
